"region","drivmedel","2006M01","2006M02","2006M03","2006M04","2006M05","2006M06","2006M07","2006M08","2006M09","2006M10","2006M11","2006M12"
"0643 Habo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","bensin",33,56,47,57,63,54,36,39,52,46,49,44
"0662 Gislaved","diesel",18,19,19,20,30,25,23,20,18,43,26,33
"0662 Gislaved","el",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","elhybrid",0,0,0,0,1,2,0,0,0,2,0,0
"0662 Gislaved","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","etanol/etanol flexifuel",7,7,9,5,9,11,4,4,5,8,8,8
"0662 Gislaved","gas/gas flexifuel",0,1,0,3,0,0,0,0,0,0,0,0
"0662 Gislaved","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","bensin",14,11,13,4,11,12,16,6,5,15,10,12
"0665 Vaggeryd","diesel",0,3,2,2,0,7,4,3,4,8,5,6
"0665 Vaggeryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","etanol/etanol flexifuel",0,0,0,0,0,1,1,0,1,0,0,0
"0665 Vaggeryd","gas/gas flexifuel",0,0,0,1,1,0,0,0,0,0,0,0
"0665 Vaggeryd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0680 Jönköping","bensin",409,325,338,400,453,359,310,358,358,354,292,250
"0680 Jönköping","diesel",59,45,74,84,105,102,66,78,114,122,154,120
"0680 Jönköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0680 Jönköping","elhybrid",9,3,7,19,16,10,11,7,16,5,6,3
"0680 Jönköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0680 Jönköping","etanol/etanol flexifuel",30,41,67,45,39,40,57,36,35,25,52,36
"0680 Jönköping","gas/gas flexifuel",4,2,4,11,10,3,8,0,10,4,13,4
"0680 Jönköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","bensin",60,46,51,70,79,71,48,63,66,77,63,38
"0682 Nässjö","diesel",16,12,23,13,20,14,9,11,14,16,21,19
"0682 Nässjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","elhybrid",0,0,0,0,0,1,2,1,0,0,1,0
"0682 Nässjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","etanol/etanol flexifuel",6,5,5,3,4,4,7,9,7,7,10,9
"0682 Nässjö","gas/gas flexifuel",0,1,0,2,1,0,4,0,0,0,1,0
"0682 Nässjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0683 Värnamo","bensin",110,108,129,139,168,140,78,118,118,89,92,72
"0683 Värnamo","diesel",26,38,38,34,44,38,30,41,33,56,68,41
"0683 Värnamo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0683 Värnamo","elhybrid",0,0,1,0,1,2,1,0,0,1,1,0
"0683 Värnamo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0683 Värnamo","etanol/etanol flexifuel",25,5,6,11,12,6,6,14,7,5,12,9
"0683 Värnamo","gas/gas flexifuel",0,0,1,0,4,0,1,3,0,0,0,0
"0683 Värnamo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","bensin",7,4,10,13,14,17,12,20,12,14,15,7
"0684 Sävsjö","diesel",0,2,6,3,2,2,3,3,3,1,7,1
"0684 Sävsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","etanol/etanol flexifuel",0,0,0,0,0,1,0,1,0,2,0,0
"0684 Sävsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","bensin",59,46,42,78,66,58,71,50,71,50,53,36
"0685 Vetlanda","diesel",5,5,15,8,5,14,17,12,20,13,17,18
"0685 Vetlanda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","elhybrid",0,0,0,1,0,0,1,0,0,0,1,1
"0685 Vetlanda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","etanol/etanol flexifuel",1,5,9,4,6,5,3,1,3,1,4,5
"0685 Vetlanda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","bensin",21,12,13,30,30,25,16,16,10,19,36,11
"0686 Eksjö","diesel",7,3,7,6,6,11,3,10,4,7,11,12
"0686 Eksjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","elhybrid",0,0,0,0,0,0,0,1,0,0,0,0
"0686 Eksjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","etanol/etanol flexifuel",18,6,2,1,1,4,0,1,7,2,1,1
"0686 Eksjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","bensin",20,32,40,40,55,26,24,34,40,32,30,30
"0687 Tranås","diesel",11,10,16,10,19,11,9,9,6,21,18,16
"0687 Tranås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","etanol/etanol flexifuel",3,2,7,4,4,6,5,7,4,1,8,10
"0687 Tranås","gas/gas flexifuel",0,0,1,1,2,1,0,2,1,0,0,0
"0687 Tranås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","bensin",10,9,11,17,17,26,15,12,12,16,14,10
"0760 Uppvidinge","diesel",2,1,1,4,5,5,5,3,2,3,8,7
"0760 Uppvidinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","etanol/etanol flexifuel",0,0,1,0,0,2,0,0,0,0,0,2
"0760 Uppvidinge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","bensin",16,11,16,10,22,18,18,14,11,14,12,10
"0761 Lessebo","diesel",6,0,4,2,3,5,5,6,7,11,10,6
"0761 Lessebo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","etanol/etanol flexifuel",0,0,0,0,1,0,0,0,0,0,1,0
"0761 Lessebo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","bensin",27,22,23,30,30,37,35,30,30,31,25,24
"0763 Tingsryd","diesel",6,3,2,6,6,15,8,12,14,13,11,14
"0763 Tingsryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","etanol/etanol flexifuel",2,1,4,3,3,4,4,4,10,5,9,11
"0763 Tingsryd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","bensin",23,25,32,31,42,46,28,23,31,24,31,23
"0764 Alvesta","diesel",3,4,5,8,19,9,13,7,14,9,10,17
"0764 Alvesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","etanol/etanol flexifuel",2,3,2,2,4,2,3,0,2,2,1,2
"0764 Alvesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","bensin",17,20,27,33,34,27,24,28,25,33,38,13
"0765 Älmhult","diesel",5,3,4,10,3,3,5,2,7,8,4,8
"0765 Älmhult","el",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","etanol/etanol flexifuel",1,2,3,2,2,1,1,1,1,1,2,2
"0765 Älmhult","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","bensin",9,7,23,25,28,18,21,14,23,24,16,20
"0767 Markaryd","diesel",10,3,11,7,13,11,6,8,7,11,8,7
"0767 Markaryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0767 Markaryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0767 Markaryd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0780 Växjö","bensin",184,139,223,227,267,213,151,191,232,221,150,165
"0780 Växjö","diesel",27,38,47,56,68,64,53,54,58,76,82,63
"0780 Växjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0780 Växjö","elhybrid",0,0,2,2,1,1,1,2,1,1,0,1
"0780 Växjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0780 Växjö","etanol/etanol flexifuel",20,25,34,28,35,20,21,37,28,23,18,33
"0780 Växjö","gas/gas flexifuel",0,2,0,2,0,2,0,1,0,1,1,0
"0780 Växjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","bensin",38,41,58,60,71,79,55,51,51,49,40,37
"0781 Ljungby","diesel",16,7,16,10,15,20,16,17,21,21,21,22
"0781 Ljungby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","elhybrid",0,0,1,1,0,2,0,0,0,0,0,2
"0781 Ljungby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","etanol/etanol flexifuel",1,1,0,0,2,3,0,0,1,0,2,0
"0781 Ljungby","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0781 Ljungby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","bensin",4,4,6,9,5,4,4,2,10,8,3,3
"0821 Högsby","diesel",2,1,1,0,2,3,2,2,2,5,1,2
"0821 Högsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,3
"0821 Högsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","etanol/etanol flexifuel",0,0,0,0,0,1,0,1,1,0,0,0
"0821 Högsby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","bensin",6,5,9,17,17,12,11,11,6,6,8,7
"0834 Torsås","diesel",1,2,5,5,5,2,3,0,5,3,1,5
"0834 Torsås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","etanol/etanol flexifuel",1,1,0,0,0,0,0,1,2,0,0,0
"0834 Torsås","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0834 Torsås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","bensin",11,11,24,12,31,23,19,11,63,20,17,17
"0840 Mörbylånga","diesel",2,3,2,1,6,5,2,5,0,8,4,6
"0840 Mörbylånga","el",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0840 Mörbylånga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","etanol/etanol flexifuel",1,0,0,1,0,4,1,3,4,4,0,1
"0840 Mörbylånga","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","bensin",18,13,15,22,20,15,12,14,15,13,15,12
"0860 Hultsfred","diesel",1,2,2,6,5,4,7,6,8,6,7,9
"0860 Hultsfred","el",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","etanol/etanol flexifuel",1,0,0,1,2,0,0,0,0,0,1,2
"0860 Hultsfred","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","bensin",11,8,11,15,20,19,8,10,13,12,15,9
"0861 Mönsterås","diesel",1,1,1,2,7,5,1,5,4,8,6,10
"0861 Mönsterås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","etanol/etanol flexifuel",0,2,0,0,1,0,1,1,1,0,0,1
"0861 Mönsterås","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","bensin",8,15,17,15,31,17,16,17,20,21,16,12
"0862 Emmaboda","diesel",0,0,4,3,5,3,4,2,4,4,4,9
"0862 Emmaboda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0862 Emmaboda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","etanol/etanol flexifuel",0,2,1,0,2,2,1,0,0,1,3,1
"0862 Emmaboda","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0862 Emmaboda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0880 Kalmar","bensin",108,146,218,225,210,224,158,131,195,151,144,110
"0880 Kalmar","diesel",14,31,29,38,48,43,25,34,55,64,63,56
"0880 Kalmar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0880 Kalmar","elhybrid",2,0,1,4,1,8,4,6,6,1,4,2
"0880 Kalmar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0880 Kalmar","etanol/etanol flexifuel",16,10,25,11,23,28,5,21,30,18,18,15
"0880 Kalmar","gas/gas flexifuel",0,1,0,1,0,0,0,0,1,0,1,2
"0880 Kalmar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","bensin",16,16,26,36,35,36,23,19,50,36,28,20
"0881 Nybro","diesel",4,6,4,5,3,16,5,8,6,12,17,6
"0881 Nybro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","elhybrid",0,0,0,0,0,0,2,0,0,0,0,0
"0881 Nybro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","etanol/etanol flexifuel",0,1,5,5,5,5,2,0,9,4,6,1
"0881 Nybro","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0881 Nybro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","bensin",43,33,46,66,57,59,53,40,54,42,40,35
"0882 Oskarshamn","diesel",7,7,15,11,21,12,4,10,10,14,16,16
"0882 Oskarshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","etanol/etanol flexifuel",4,2,5,1,2,2,1,2,1,0,4,0
"0882 Oskarshamn","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","bensin",39,55,68,76,76,70,54,57,58,78,64,61
"0883 Västervik","diesel",15,11,18,13,11,14,12,12,25,11,24,19
"0883 Västervik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","elhybrid",0,1,0,0,1,0,0,0,0,0,0,0
"0883 Västervik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","etanol/etanol flexifuel",7,2,18,2,3,7,3,1,7,10,3,3
"0883 Västervik","gas/gas flexifuel",0,1,0,0,3,0,1,0,1,1,0,0
"0883 Västervik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","bensin",45,33,31,60,72,52,36,33,49,47,45,29
"0884 Vimmerby","diesel",7,12,11,14,8,13,10,19,20,20,19,24
"0884 Vimmerby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","etanol/etanol flexifuel",2,1,3,6,5,1,2,0,1,8,3,9
"0884 Vimmerby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","bensin",18,7,21,31,20,19,21,6,9,9,14,11
"0885 Borgholm","diesel",3,2,4,4,9,6,6,0,2,5,3,6
"0885 Borgholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","elhybrid",0,0,0,0,0,0,0,0,0,1,1,0
"0885 Borgholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","etanol/etanol flexifuel",0,1,0,1,1,0,0,1,1,0,1,3
"0885 Borgholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","bensin",57,60,74,93,103,121,64,54,96,81,52,81
"0980 Gotland","diesel",6,7,21,12,22,19,16,18,17,16,12,22
"0980 Gotland","el",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","elhybrid",2,0,0,1,1,1,0,0,0,0,0,0
"0980 Gotland","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","etanol/etanol flexifuel",3,4,3,7,8,11,2,4,5,1,4,4
"0980 Gotland","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0980 Gotland","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","bensin",13,10,17,23,20,23,19,17,22,35,18,24
"1060 Olofström","diesel",4,5,3,7,11,5,5,4,7,5,9,1
"1060 Olofström","el",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"1060 Olofström","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","etanol/etanol flexifuel",1,0,0,0,2,2,2,2,0,0,1,1
"1060 Olofström","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,3,0,0
"1060 Olofström","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1080 Karlskrona","bensin",96,85,112,118,144,171,94,107,110,93,100,106
"1080 Karlskrona","diesel",15,13,8,5,14,31,20,19,22,22,33,21
"1080 Karlskrona","el",0,0,0,0,0,0,0,0,0,0,0,0
"1080 Karlskrona","elhybrid",0,1,0,0,0,0,0,1,0,0,1,0
"1080 Karlskrona","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1080 Karlskrona","etanol/etanol flexifuel",6,5,18,19,14,16,12,13,18,11,19,12
"1080 Karlskrona","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"1080 Karlskrona","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","bensin",18,17,36,33,55,36,34,25,45,31,26,33
"1081 Ronneby","diesel",6,2,2,9,5,14,6,11,8,6,11,6
"1081 Ronneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"1081 Ronneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","etanol/etanol flexifuel",0,0,0,0,0,3,1,2,2,1,2,0
"1081 Ronneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","bensin",60,62,94,86,77,103,66,100,61,79,71,63
"1082 Karlshamn","diesel",8,10,13,9,5,12,10,13,13,17,13,18
"1082 Karlshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","elhybrid",0,0,0,1,1,0,1,1,0,1,0,0
"1082 Karlshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","etanol/etanol flexifuel",6,11,12,15,17,18,4,25,11,7,4,21
"1082 Karlshamn","gas/gas flexifuel",1,0,0,0,0,0,1,0,0,0,0,0
"1082 Karlshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","bensin",20,28,27,33,34,40,38,19,29,36,41,29
"1083 Sölvesborg","diesel",6,6,10,11,3,6,4,6,7,15,12,8
"1083 Sölvesborg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","elhybrid",0,0,0,0,0,0,0,0,0,1,0,1
"1083 Sölvesborg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","etanol/etanol flexifuel",0,0,0,1,2,0,0,0,0,0,0,3
"1083 Sölvesborg","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","bensin",14,11,14,9,19,15,13,14,16,19,14,15
"1214 Svalöv","diesel",1,3,3,10,2,7,1,1,3,6,5,2
"1214 Svalöv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","elhybrid",0,0,0,0,0,0,0,0,0,0,0,1
"1214 Svalöv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","etanol/etanol flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"1214 Svalöv","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"1214 Svalöv","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1230 Staffanstorp","bensin",26,31,44,37,48,49,39,38,39,47,33,35
"1230 Staffanstorp","diesel",3,1,5,5,4,3,9,1,6,7,8,5
"1230 Staffanstorp","el",0,0,0,0,0,0,0,0,0,0,0,0
"1230 Staffanstorp","elhybrid",0,0,0,1,0,0,0,1,0,1,0,1
"1230 Staffanstorp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1230 Staffanstorp","etanol/etanol flexifuel",1,1,0,1,0,2,1,1,1,1,1,0
"1230 Staffanstorp","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"1230 Staffanstorp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","bensin",27,21,27,26,37,44,33,36,36,33,45,18
"1231 Burlöv","diesel",7,7,10,9,14,9,7,9,4,10,13,20
"1231 Burlöv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","elhybrid",0,0,0,0,0,2,0,0,1,0,1,0
"1231 Burlöv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","etanol/etanol flexifuel",0,0,0,0,2,0,2,0,3,0,2,1
"1231 Burlöv","gas/gas flexifuel",1,0,0,0,1,0,0,0,0,1,0,0
"1231 Burlöv","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","bensin",61,85,91,102,101,106,87,76,94,77,72,63
"1233 Vellinge","diesel",11,11,14,7,10,10,15,11,13,14,13,13
"1233 Vellinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","elhybrid",0,0,1,1,1,1,0,0,0,1,0,1
"1233 Vellinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","etanol/etanol flexifuel",1,1,2,0,1,0,2,1,0,0,2,2
"1233 Vellinge","gas/gas flexifuel",0,0,0,1,0,0,1,0,0,0,0,0
"1233 Vellinge","övriga bränslen",0,0,0,0,0,0,0,0,0,1,0,0
"1256 Östra Göinge","bensin",7,9,8,17,16,26,10,8,8,13,14,13
"1256 Östra Göinge","diesel",1,2,4,2,1,3,3,5,1,4,2,4
"1256 Östra Göinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","etanol/etanol flexifuel",1,0,0,2,0,0,2,2,3,0,1,0
"1256 Östra Göinge","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"1256 Östra Göinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","bensin",8,12,16,25,15,27,9,15,18,18,17,21
"1257 Örkelljunga","diesel",0,0,5,5,5,6,5,4,3,7,5,6
"1257 Örkelljunga","el",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","elhybrid",1,1,0,1,1,0,1,1,4,0,1,0
"1257 Örkelljunga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","etanol/etanol flexifuel",1,1,0,0,0,2,0,0,0,0,0,0
"1257 Örkelljunga","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"1257 Örkelljunga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","bensin",19,21,25,33,39,39,22,24,28,25,32,24
"1260 Bjuv","diesel",5,4,3,4,1,4,1,4,7,2,7,11
"1260 Bjuv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"1260 Bjuv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","etanol/etanol flexifuel",0,3,3,1,0,0,2,1,0,0,2,0
"1260 Bjuv","gas/gas flexifuel",0,0,2,0,0,0,0,0,0,0,0,0
