"region","drivmedel","2011M01","2011M02","2011M03","2011M04","2011M05","2011M06","2011M07","2011M08","2011M09","2011M10","2011M11","2011M12"
"0643 Habo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","bensin",16,18,31,47,40,23,22,25,20,22,26,21
"0662 Gislaved","diesel",33,32,41,31,56,57,32,20,56,48,50,44
"0662 Gislaved","el",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","elhybrid",0,0,0,0,0,0,0,1,1,1,0,0
"0662 Gislaved","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0662 Gislaved","etanol/etanol flexifuel",3,3,3,4,6,4,1,3,4,6,3,2
"0662 Gislaved","gas/gas flexifuel",0,0,0,1,1,1,0,1,2,1,1,0
"0662 Gislaved","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","bensin",2,5,7,9,4,4,12,5,3,3,6,0
"0665 Vaggeryd","diesel",7,5,11,8,8,13,7,6,16,6,8,6
"0665 Vaggeryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","etanol/etanol flexifuel",0,1,0,0,1,0,1,0,0,0,1,1
"0665 Vaggeryd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0665 Vaggeryd","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0680 Jönköping","bensin",231,132,231,233,298,199,151,213,167,123,145,160
"0680 Jönköping","diesel",273,267,386,398,393,354,235,294,266,335,333,333
"0680 Jönköping","el",0,1,0,0,1,0,0,0,0,0,0,1
"0680 Jönköping","elhybrid",6,6,12,8,13,13,8,12,10,8,6,11
"0680 Jönköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0680 Jönköping","etanol/etanol flexifuel",18,25,22,36,49,20,12,46,24,28,26,11
"0680 Jönköping","gas/gas flexifuel",11,16,15,12,10,10,2,5,10,22,9,7
"0680 Jönköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","bensin",35,28,49,41,56,32,30,43,30,29,32,22
"0682 Nässjö","diesel",26,29,52,38,63,55,18,56,40,49,38,41
"0682 Nässjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","elhybrid",0,0,2,0,0,1,0,0,0,0,0,0
"0682 Nässjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0682 Nässjö","etanol/etanol flexifuel",4,2,4,2,1,4,5,4,3,6,2,0
"0682 Nässjö","gas/gas flexifuel",0,0,0,1,0,0,0,1,1,1,2,1
"0682 Nässjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0683 Värnamo","bensin",36,42,69,70,53,54,42,53,63,39,42,29
"0683 Värnamo","diesel",81,104,145,110,156,151,97,116,154,120,124,97
"0683 Värnamo","el",0,0,0,2,0,0,0,0,0,0,0,0
"0683 Värnamo","elhybrid",0,1,0,0,0,0,0,0,1,0,0,0
"0683 Värnamo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0683 Värnamo","etanol/etanol flexifuel",2,5,5,5,10,6,2,19,8,6,13,2
"0683 Värnamo","gas/gas flexifuel",1,1,3,1,1,2,2,3,3,2,1,1
"0683 Värnamo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","bensin",3,4,6,9,15,8,11,7,4,1,5,3
"0684 Sävsjö","diesel",5,9,9,7,15,11,5,4,11,9,6,5
"0684 Sävsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0684 Sävsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","etanol/etanol flexifuel",0,0,1,0,0,1,0,0,0,1,0,0
"0684 Sävsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0684 Sävsjö","övriga bränslen",1,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","bensin",35,21,33,41,43,25,27,29,26,26,18,12
"0685 Vetlanda","diesel",42,26,39,33,42,30,20,35,34,38,36,21
"0685 Vetlanda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","elhybrid",0,0,0,2,0,0,0,0,0,0,0,0
"0685 Vetlanda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0685 Vetlanda","etanol/etanol flexifuel",0,1,0,1,1,1,2,2,4,0,3,0
"0685 Vetlanda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"0685 Vetlanda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","bensin",10,10,11,20,17,12,8,12,8,5,12,10
"0686 Eksjö","diesel",16,9,15,22,21,21,13,21,21,27,14,15
"0686 Eksjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","etanol/etanol flexifuel",1,2,2,4,2,9,0,8,11,0,2,1
"0686 Eksjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0686 Eksjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","bensin",5,13,9,21,17,20,11,11,17,18,11,4
"0687 Tranås","diesel",33,25,53,46,24,28,34,21,45,47,29,30
"0687 Tranås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0687 Tranås","etanol/etanol flexifuel",2,2,4,2,3,5,5,3,9,4,6,0
"0687 Tranås","gas/gas flexifuel",1,0,0,0,0,0,0,0,0,0,1,0
"0687 Tranås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","bensin",4,3,3,11,4,14,2,4,5,4,3,3
"0760 Uppvidinge","diesel",6,8,13,17,11,14,5,13,9,8,12,10
"0760 Uppvidinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","etanol/etanol flexifuel",0,0,2,1,3,0,0,0,1,0,0,1
"0760 Uppvidinge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0760 Uppvidinge","övriga bränslen",0,1,0,0,0,0,0,0,1,0,0,0
"0761 Lessebo","bensin",2,5,10,3,8,6,4,9,0,3,5,3
"0761 Lessebo","diesel",10,9,13,9,13,11,12,10,11,9,22,10
"0761 Lessebo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0761 Lessebo","etanol/etanol flexifuel",0,0,1,0,5,1,1,1,0,1,0,0
"0761 Lessebo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,1
"0761 Lessebo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","bensin",10,11,11,9,13,9,20,11,9,11,12,9
"0763 Tingsryd","diesel",7,12,24,16,16,24,7,13,13,14,11,17
"0763 Tingsryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0763 Tingsryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","etanol/etanol flexifuel",1,0,4,4,3,4,12,3,2,6,5,4
"0763 Tingsryd","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0763 Tingsryd","övriga bränslen",0,0,1,0,0,0,0,0,0,0,0,0
"0764 Alvesta","bensin",8,12,19,17,12,15,16,10,15,12,15,10
"0764 Alvesta","diesel",20,18,23,26,23,28,23,14,31,25,35,16
"0764 Alvesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","elhybrid",0,1,0,0,0,0,0,0,1,0,0,0
"0764 Alvesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","etanol/etanol flexifuel",1,4,1,2,4,2,3,2,1,1,3,2
"0764 Alvesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0764 Alvesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","bensin",9,10,26,21,15,13,14,12,18,11,13,10
"0765 Älmhult","diesel",9,10,25,18,17,12,14,14,10,20,16,10
"0765 Älmhult","el",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0765 Älmhult","etanol/etanol flexifuel",0,2,4,6,7,0,2,1,2,1,0,0
"0765 Älmhult","gas/gas flexifuel",0,0,0,0,24,0,0,0,0,1,2,0
"0765 Älmhult","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","bensin",7,7,11,10,16,12,7,12,9,7,8,9
"0767 Markaryd","diesel",13,15,8,10,16,16,12,12,18,8,15,12
"0767 Markaryd","el",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","elhybrid",0,0,0,1,0,0,0,0,1,0,0,0
"0767 Markaryd","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0767 Markaryd","etanol/etanol flexifuel",0,0,0,1,2,0,2,1,3,0,0,1
"0767 Markaryd","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0767 Markaryd","övriga bränslen",0,0,0,0,0,0,1,0,0,0,0,0
"0780 Växjö","bensin",120,110,134,151,146,113,107,122,96,100,98,86
"0780 Växjö","diesel",165,192,237,259,264,210,185,187,192,232,183,235
"0780 Växjö","el",0,5,3,0,0,0,0,0,0,1,0,0
"0780 Växjö","elhybrid",2,0,1,1,0,2,1,3,0,0,3,3
"0780 Växjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0780 Växjö","etanol/etanol flexifuel",9,18,25,25,31,12,9,23,8,22,19,24
"0780 Växjö","gas/gas flexifuel",6,1,5,4,5,2,2,3,7,9,2,7
"0780 Växjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","bensin",20,29,33,46,42,32,29,36,37,16,22,28
"0781 Ljungby","diesel",47,40,54,49,60,50,66,54,38,47,56,40
"0781 Ljungby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","elhybrid",0,1,0,1,2,1,1,0,2,0,2,1
"0781 Ljungby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","etanol/etanol flexifuel",1,0,0,6,3,4,4,2,1,1,3,1
"0781 Ljungby","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0781 Ljungby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","bensin",2,2,3,5,7,4,0,3,4,2,0,2
"0821 Högsby","diesel",2,2,1,5,5,6,7,8,4,7,6,2
"0821 Högsby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","etanol/etanol flexifuel",0,0,0,1,0,0,0,0,1,1,1,4
"0821 Högsby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0821 Högsby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","bensin",1,2,2,7,3,0,5,0,7,3,4,7
"0834 Torsås","diesel",8,9,14,7,9,6,6,4,7,9,10,6
"0834 Torsås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0834 Torsås","etanol/etanol flexifuel",0,0,0,1,3,1,1,1,2,2,1,0
"0834 Torsås","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0834 Torsås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","bensin",6,9,10,17,19,5,9,5,12,9,8,7
"0840 Mörbylånga","diesel",12,6,12,11,22,6,9,13,13,14,14,11
"0840 Mörbylånga","el",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0840 Mörbylånga","etanol/etanol flexifuel",0,0,1,1,1,4,3,0,0,2,2,3
"0840 Mörbylånga","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0840 Mörbylånga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","bensin",5,7,8,12,15,4,8,7,17,8,11,5
"0860 Hultsfred","diesel",6,11,15,17,11,8,12,18,13,12,14,9
"0860 Hultsfred","el",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","etanol/etanol flexifuel",1,0,0,1,1,3,0,0,0,0,0,1
"0860 Hultsfred","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0860 Hultsfred","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","bensin",3,4,7,7,8,12,8,5,5,5,8,5
"0861 Mönsterås","diesel",6,8,16,22,10,18,11,16,10,6,13,10
"0861 Mönsterås","el",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0861 Mönsterås","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","etanol/etanol flexifuel",0,1,0,1,3,2,2,2,3,0,0,0
"0861 Mönsterås","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0861 Mönsterås","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","bensin",3,4,6,6,8,5,3,5,4,7,8,12
"0862 Emmaboda","diesel",6,2,6,6,5,8,3,11,9,7,8,9
"0862 Emmaboda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","elhybrid",1,0,0,0,0,0,0,0,1,0,0,0
"0862 Emmaboda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","etanol/etanol flexifuel",0,0,0,0,0,0,2,0,0,2,1,0
"0862 Emmaboda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0862 Emmaboda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0880 Kalmar","bensin",45,72,121,102,85,84,62,95,95,75,59,58
"0880 Kalmar","diesel",80,76,145,124,134,92,93,141,130,132,144,83
"0880 Kalmar","el",0,0,1,0,0,0,0,0,1,0,1,0
"0880 Kalmar","elhybrid",6,0,1,2,1,0,0,4,4,1,4,0
"0880 Kalmar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0880 Kalmar","etanol/etanol flexifuel",5,7,17,13,22,19,18,12,10,12,12,14
"0880 Kalmar","gas/gas flexifuel",1,2,4,4,0,1,0,2,6,2,8,0
"0880 Kalmar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","bensin",4,6,20,15,5,7,10,6,8,5,8,7
"0881 Nybro","diesel",11,11,12,20,22,21,13,14,15,15,14,8
"0881 Nybro","el",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","etanol/etanol flexifuel",0,0,0,0,4,2,4,0,1,0,1,3
"0881 Nybro","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0881 Nybro","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","bensin",15,19,53,35,14,22,22,36,24,22,14,18
"0882 Oskarshamn","diesel",22,31,39,63,38,59,62,93,42,24,68,45
"0882 Oskarshamn","el",0,0,0,0,1,0,0,0,0,0,0,0
"0882 Oskarshamn","elhybrid",1,0,0,0,0,0,0,0,1,0,0,0
"0882 Oskarshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0882 Oskarshamn","etanol/etanol flexifuel",0,1,0,5,10,1,1,3,3,1,1,2
"0882 Oskarshamn","gas/gas flexifuel",0,2,0,0,1,4,0,0,0,3,2,0
"0882 Oskarshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","bensin",15,21,32,36,31,25,20,30,14,21,23,14
"0883 Västervik","diesel",55,50,63,74,53,45,28,55,42,40,53,44
"0883 Västervik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","elhybrid",0,0,0,1,2,0,1,0,0,0,0,0
"0883 Västervik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0883 Västervik","etanol/etanol flexifuel",0,0,1,5,0,1,2,2,0,1,4,2
"0883 Västervik","gas/gas flexifuel",0,0,11,0,0,0,1,0,0,7,0,0
"0883 Västervik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","bensin",41,16,29,25,33,20,18,33,39,15,18,24
"0884 Vimmerby","diesel",43,42,48,64,54,57,53,68,61,46,54,46
"0884 Vimmerby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","elhybrid",0,1,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0884 Vimmerby","etanol/etanol flexifuel",1,0,1,1,1,1,0,1,0,0,3,2
"0884 Vimmerby","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0884 Vimmerby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","bensin",7,4,10,11,9,5,5,9,6,6,3,2
"0885 Borgholm","diesel",3,6,7,14,15,8,10,8,10,6,7,3
"0885 Borgholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","elhybrid",0,0,0,0,0,0,0,1,0,0,0,0
"0885 Borgholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0885 Borgholm","etanol/etanol flexifuel",0,1,0,0,1,1,1,0,0,2,1,6
"0885 Borgholm","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,1,0,0
"0885 Borgholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","bensin",22,38,33,45,54,42,35,29,33,26,33,28
"0980 Gotland","diesel",36,42,55,80,78,55,38,54,49,51,54,39
"0980 Gotland","el",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","elhybrid",0,2,0,0,0,0,0,0,0,1,0,0
"0980 Gotland","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0980 Gotland","etanol/etanol flexifuel",1,2,2,8,10,17,2,9,1,3,6,6
"0980 Gotland","gas/gas flexifuel",2,0,0,0,2,1,0,0,0,2,2,1
"0980 Gotland","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","bensin",14,5,19,16,21,12,20,16,14,20,10,12
"1060 Olofström","diesel",14,9,12,14,17,12,8,7,9,9,13,7
"1060 Olofström","el",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1060 Olofström","etanol/etanol flexifuel",0,0,3,1,0,4,3,3,2,3,3,1
"1060 Olofström","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,1
"1060 Olofström","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1080 Karlskrona","bensin",41,39,64,58,64,44,45,54,51,49,43,47
"1080 Karlskrona","diesel",48,69,67,95,89,96,57,62,82,62,57,68
"1080 Karlskrona","el",0,1,0,0,1,0,0,0,0,0,0,0
"1080 Karlskrona","elhybrid",2,1,3,0,0,1,0,1,0,2,0,0
"1080 Karlskrona","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1080 Karlskrona","etanol/etanol flexifuel",11,7,11,13,6,8,18,22,7,9,10,22
"1080 Karlskrona","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,2
"1080 Karlskrona","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","bensin",4,13,17,18,26,20,13,15,13,16,12,10
"1081 Ronneby","diesel",12,15,12,22,20,19,22,12,14,16,21,12
"1081 Ronneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"1081 Ronneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1081 Ronneby","etanol/etanol flexifuel",0,3,8,6,3,1,3,1,3,1,4,2
"1081 Ronneby","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"1081 Ronneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","bensin",29,28,56,45,45,55,21,34,33,24,34,27
"1082 Karlshamn","diesel",41,28,53,54,54,48,46,41,63,58,61,68
"1082 Karlshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","elhybrid",0,0,0,0,1,0,1,0,1,0,0,0
"1082 Karlshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1082 Karlshamn","etanol/etanol flexifuel",9,7,4,5,15,11,3,16,3,4,12,5
"1082 Karlshamn","gas/gas flexifuel",1,1,3,1,1,2,1,2,1,2,0,1
"1082 Karlshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","bensin",18,8,25,18,11,16,13,13,18,15,14,9
"1083 Sölvesborg","diesel",6,9,12,17,15,11,13,7,18,23,20,17
"1083 Sölvesborg","el",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"1083 Sölvesborg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1083 Sölvesborg","etanol/etanol flexifuel",0,0,2,2,1,1,2,1,1,3,4,4
"1083 Sölvesborg","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"1083 Sölvesborg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","bensin",8,8,7,11,14,10,3,7,7,9,2,5
"1214 Svalöv","diesel",6,10,5,20,9,6,7,5,8,5,9,7
"1214 Svalöv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1214 Svalöv","etanol/etanol flexifuel",0,0,1,2,0,1,0,0,0,0,1,0
"1214 Svalöv","gas/gas flexifuel",1,0,1,0,1,0,0,0,0,0,0,1
"1214 Svalöv","övriga bränslen",0,0,0,0,0,0,0,0,0,1,0,0
"1230 Staffanstorp","bensin",22,14,27,23,46,32,22,18,15,22,11,14
"1230 Staffanstorp","diesel",12,12,25,24,33,26,19,16,18,19,20,15
"1230 Staffanstorp","el",0,0,0,0,0,0,0,0,0,0,0,0
"1230 Staffanstorp","elhybrid",0,0,1,1,0,0,0,0,0,0,1,0
"1230 Staffanstorp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1230 Staffanstorp","etanol/etanol flexifuel",0,0,2,1,3,5,6,3,0,3,1,2
"1230 Staffanstorp","gas/gas flexifuel",0,2,1,1,0,0,0,2,1,0,0,1
"1230 Staffanstorp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","bensin",11,8,20,23,20,16,10,12,13,19,13,9
"1231 Burlöv","diesel",9,20,12,13,16,12,8,9,13,19,13,9
"1231 Burlöv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","elhybrid",0,1,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1231 Burlöv","etanol/etanol flexifuel",0,1,1,2,1,0,1,0,0,1,0,1
"1231 Burlöv","gas/gas flexifuel",0,1,0,2,1,1,1,0,0,0,0,0
"1231 Burlöv","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","bensin",32,43,41,47,61,63,38,33,32,47,41,23
"1233 Vellinge","diesel",23,30,39,40,57,43,40,25,37,42,28,29
"1233 Vellinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","elhybrid",1,2,1,1,1,0,0,0,0,1,0,0
"1233 Vellinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1233 Vellinge","etanol/etanol flexifuel",1,1,4,0,4,2,3,0,1,0,1,0
"1233 Vellinge","gas/gas flexifuel",0,0,0,1,1,0,0,0,0,0,0,0
"1233 Vellinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","bensin",4,7,16,8,10,10,6,3,6,7,4,7
"1256 Östra Göinge","diesel",10,18,14,13,18,12,10,5,12,6,8,9
"1256 Östra Göinge","el",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","etanol/etanol flexifuel",2,0,3,2,3,0,2,0,2,3,3,1
"1256 Östra Göinge","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1256 Östra Göinge","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","bensin",7,1,12,14,13,11,10,16,9,13,17,5
"1257 Örkelljunga","diesel",5,7,12,9,11,3,8,14,12,6,6,5
"1257 Örkelljunga","el",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","elhybrid",0,0,1,0,1,1,2,2,0,1,1,1
"1257 Örkelljunga","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","etanol/etanol flexifuel",0,0,0,0,2,0,0,1,0,0,0,0
"1257 Örkelljunga","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"1257 Örkelljunga","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","bensin",32,23,37,19,23,19,20,21,15,22,20,14
"1260 Bjuv","diesel",10,7,10,12,15,28,20,15,9,15,14,27
"1260 Bjuv","el",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"1260 Bjuv","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"1260 Bjuv","etanol/etanol flexifuel",0,0,3,1,2,0,2,1,1,1,0,0
"1260 Bjuv","gas/gas flexifuel",0,0,1,0,0,0,0,1,0,0,0,0
